date,country,province,confirm,dead,heal,confirm_add,confirm_cuts,dead_cuts,now_confirm_cuts,heal_cuts,newConfirm,newHeal,newDead,description
06.28,中国,新疆,76,3,73,0,,,,,0,0,0,
06.29,中国,新疆,76,3,73,0,,,,,0,0,0,
06.30,中国,新疆,76,3,73,0,,,,,0,0,0,
07.01,中国,新疆,76,3,73,0,,,,,0,0,0,
07.02,中国,新疆,76,3,73,0,,,,,0,0,0,
07.03,中国,新疆,76,3,73,0,,,,,0,0,0,
07.04,中国,新疆,76,3,73,0,,,,,0,0,0,
07.05,中国,新疆,76,3,73,0,,,,,0,0,0,
07.06,中国,新疆,76,3,73,0,,,,,0,0,0,
07.07,中国,新疆,76,3,73,0,,,,,0,0,0,
07.08,中国,新疆,76,3,73,0,,,,,0,0,0,
07.09,中国,新疆,76,3,73,0,,,,,0,0,0,
07.10,中国,新疆,76,3,73,0,,,,,0,0,0,
07.11,中国,新疆,76,3,73,0,,,,,0,0,0,
07.12,中国,新疆,76,3,73,0,,,,,0,0,0,
07.13,中国,新疆,76,3,73,0,,,,,0,0,0,
07.14,中国,新疆,76,3,73,0,,,,,0,0,0,
07.15,中国,新疆,76,3,73,0,,,,,0,0,0,
07.16,中国,新疆,77,3,73,1,,,,,1,0,0,
07.17,中国,新疆,93,3,73,16,,,,,16,0,0,
07.18,中国,新疆,106,3,73,13,,,,,13,0,0,
07.19,中国,新疆,123,3,73,17,,,,,17,0,0,
07.20,中国,新疆,131,3,73,8,,,,,8,0,0,
07.21,中国,新疆,140,3,73,9,,,,,9,0,0,
07.22,中国,新疆,140,3,73,9,,,,,9,0,0,
